id,us_votes,non_us_votes,us_rating,non_us_rating,title,year,genre,duration,country,language,director,writer,production_company,actors,avg_vote,votes,budget,usa_gross_income,worlwide_gross_income,metascore,reviews_from_users,reviews_from_critics
tt7601308,"
70
","
194
",7.5,6.3,Ira,2018,"Crime, Mystery, Thriller",139,India,Malayalam,Saiju S.S.,Naveen John,Screen Fly,"Unni Mukundan, Gokul Suresh, Shankar Ramakrishnan, Niranjana Anoop, Mia George, Alencier Ley Lopez, Lena, Kailash, Prasanth, Mareena, Appu, Chempil Asokan, Jayan Cherthala, Balachandran Chullikadu, Vinod Kedamangalam",6.9,691,NA,NA,$ 84739,NA,6,2
tt7601594,"
22
","
118
",6.6,6.5,Iblis,2018,"Comedy, Fantasy, Romance",120,India,Malayalam,Rohith V.S.,"Sameer Abdul, Sameer Abdul",Ichais Productions,"Asif Ali, Madonna Sebastian, Lal, Siddique, Sreenath Bhasi, Saiju Kurup, Aju Varghese, Rugmini Amma, Babu Annur, Jayan Cherthala, Gokulan, Shiva Kumar, Kunju Mohammed, Mridul Nair, Adhish Praveen",6.5,268,NA,NA,$ 68340,NA,11,1
tt7603636,"
7
","
207
",7.2,6.3,O Beautiful Night,2019,"Comedy, Crime, Drama",89,Germany,"German, Korean, Russian",Xaver Böhm,"Ariana Berndl, Xaver Böhm",Komplizen Film,"Noah Saavedra, Marko Mandic, Vanessa Loibl, Gerhard Bös, Peter Clös, Adrian Sical Ernst, Elmar Gutmann, Peter Henze, Sven Hönig, Soogi Kang, Eva-Maria Kurz, Frank Künster, Karin Neuhäuser, David Ali Rashed, Vincent Rosenow",6.8,212,NA,NA,NA,NA,3,10
tt7604032,"
27
","
52
",8.8,8.8,Aadamkhor,2018,Horror,72,India,Hindi,Kshitij Sharma,"Deeya Dey, Kshitij Sharma",Cineddiction Films,"Deeya Dey, Anoma Pabuwal, Mahendra Singh Rawat, Bhaskar Sharma, Kshitij Sharma",8,139,INR 400000,NA,NA,NA,3,NA
tt7604948,"
164
","
1,381
",6.4,6,Gutterbug,2019,"Crime, Drama",101,USA,English,Andrew Gibson,"Andrew Gibson, Chris Tobin",DeadAir Films,"Andrew Yackel, Justin Pietropaolo, Hannah Mosqueda, Paul Kandarian, Mary Hronicek, Geoff van Wyck, Leigh Lanocha, Alexander Aronson, Pete Bayko, Nicholas Deveau, Christopher Faulkner, Javier Fernandez, Matt Garlick, Jacob Gilbertson, Sarah Greenwell",6.3,418,$ 0,NA,NA,NA,22,7
tt7605074,"
2,845
","
12,648
",6,5.8,The Wandering Earth,2019,"Action, Sci-Fi",125,China,"Mandarin, English, Russian, French, Japanese, Korean, Indonesian, Hindi",Frant Gwo,"Gong Geer, Junce Ye",Beijing Dengfeng International Culture Communications Company,"Jing Wu, Chuxiao Qu, Guangjie Li, Man-Tat Ng, Jin Mai Jaho, Mike Kai Sui, Hongchen Li, Jingjing Qu, Yichi Zhang, Haoyu Yang, Zhigang Jiang, Huan Zhang, Jiayin Lei, Arkadiy Sharogradskiy, Hao Ning",6,25379,$ 48000000,$ 5971413,$ 699856699,57,762,69
tt7605084,"
54
","
59
",3.7,3.3,A Reckoning,2018,Western,80,USA,English,Justin Lee,Justin Lee,Papa Octopus Productions,"June Dietrich, Kevin Makely, Todd A. Robinson, Lance Henriksen, Meg Foster, Glen Baggerly, Kevin Crow, Jerin Forgie, Andrew Garrettson, Tom Konkle, Matthew James McCarthy, Jonathan McClintic, Jeff Mendenhall, Shawn Nightingale, Megan Therese Rippey",3.3,143,NA,NA,NA,NA,13,4
tt7605702,"
33
","
370
",6.8,7,Els dies que vindran,2019,"Drama, Romance",95,Spain,Catalan,Carlos Marques-Marcet,"Coral Cruz, Carlos Marques-Marcet",Avalon,"Maria Rodríguez Soto, David Verdaguer, Lupe Verdaguer Rodríguez, Albert Prat, Sergi Torrecilla, Xavier Gómez, Xavier de Gispert, Emilio Zegrí, Xavier Muñoz, Andrés García, Míriam Alamany, Ignacio Zegrí, María Olivella, Xantal Gabarró, Miguel Angel Castaño Pozo",6.9,478,NA,NA,$ 187593,NA,NA,6
tt7605922,"
210
","
2,965
",7,7.1,Il mio capolavoro,2018,"Comedy, Drama",100,"Argentina, Spain",Spanish,Gastón Duprat,"Andrés Duprat, Gastón Duprat",Arco Libre,"Andrea Acatto, Lucas Aranda, Raúl Arévalo, Mahmoud Azim, Luis Brandoni, Daniela Katz, Sofía Condisciani, Emilia Duprat, Octavio Duprat, Mónica Duprat, Juan Pablo Ferrer, Guillermo Francella, Andrea Frigerio, Santiago Korovsky, Alexis López Costa",7.1,4389,NA,NA,$ 3549197,NA,13,21
tt7606620,"
47
","
359
",5.8,5.9,"Leal, solo hay una forma de vivir",2018,"Action, Crime, Drama",107,"Paraguay, Argentina",Spanish,"Rodrigo Salomón, Pietro Scappini","Andrés Gelós, Marcelo Tolces",Arco Libre,"Luis Aguirre, Fini Bocchino, Bruno Sosa Bofinger, Fabio Chamorro, Dani Da Rosa, José Roberto Fretes Romero, Andrea Frigerio, David Gerber, Ana Maria Imizcoz, Mauricio A. Jortack, Felix Alberto Medina Ortiz, Alcides Oviedo Cáceres, Andrea Quattrocchi, Sergio Quiñonez Román, Silvio Rodas",6,552,NA,NA,$ 405016,NA,9,NA
tt7606636,"
46
","
136
",5,4.1,Trick or Treat,2019,Thriller,84,UK,English,Edward Boase,Geraint Anderson,Trick or Treat Films,"Frances Barber, Jessamine-Bliss Bell, Richard Carter, Brady Dowad, Ben Fairman, Jason Flemyng, Craig Kelly, Dean Lennox Kelly, Paul Kelly, Kris Marshall, Maimie McCoy, Jason Merrells, Shaun Parkes, Jamie Sives, Hugo Speer",5.7,379,NA,NA,$ 859,NA,14,19
tt7607940,"
218
","
638
",2.1,3.1,Namaste England,2018,"Comedy, Drama, Romance",141,India,Hindi,Vipul Amrutlal Shah,"Suresh Nair, Ritesh Shah",Blockbuster Movie Entertainers,"Parineeti Chopra, Arjun Kapoor, Joakim Skarli, Sonia Goswami, Satish Kaushik, Hiten Patel, Aditya Seal, Khatija Iqbal, Shreya Mehta, Atul Sharma, Manoj Anand, Raj Awasti, Alankrita Sahai, Abdul Hakim Joy, Paul Blackwell",2.2,2447,NA,$ 104156,$ 279934,NA,62,6
tt7608028,"
4,943
","
11,288
",3.3,3.3,The Open House,2018,"Horror, Thriller",94,"Canada, USA",English,"Matt Angel, Suzanne Coote","Matt Angel, Suzanne Coote",NA,"Dylan Minnette, Piercey Dalton, Patricia Bethune, Sharif Atkins, Aaron Abrams, Edward Olson, Katie Walder, Paul Rae, Leigh Parker, Kathryn Beckwith, Matt Angel, Robert Everett Williams Jr., Ethan Cushing, Suzanne Coote, Jessica Robertson",3.2,29860,$ 100000,NA,NA,NA,1262,50
tt7609114,"
91
","
354
",4.8,4.3,Yamla Pagla Deewana Phir Se...,2018,"Action, Comedy",145,India,Hindi,Navaniat Singh,"Dheeraj Rattan, Bunty Rathore",Soham Rockstar Entertainment,"Dharmendra, Sunny Deol, Bobby Deol, Kriti Kharbanda, Asrani, Satish Kaushik, Binnu Dhillon, Bharat Bhatia, Arvinder Bhatti, Anita Devgan, Paresh Ganatra, Mohan Kapoor, Salman Khan, Meenakshi Mani, Meenaxi Mani",4.7,1006,NA,NA,$ 145756,NA,28,5
tt7611352,"
196
","
351
",5.3,5.3,Alive,2019,"Horror, Thriller",91,Canada,English,Rob Grant,"Chuck McCue, Jules Vincent",775 Media Corp,"Thomas Cocquerel, Camille Stopps, Angus Macfadyen, Chantal Perron, Gerrick Winston, Zoe Marlett, Lisa Moreau",5.3,324,NA,NA,NA,NA,3,35
tt7611940,"
31
","
103
",3.6,6.4,Pacified,2019,Drama,100,"Brazil, USA",Portuguese,Paxton Winters,"Joseph Carter, Wellington Magalhaes",Muskat Filmed Properties,"Bukassa Kabengele, Cassia Gil, Débora Nascimento, Léa Garcia, Raphael Logan, Jefferson Brasil, Rayane Santos, José Loreto, Thiago Thomé, Shirley Cruz, Rod Carvalho, Mariana Lewis, Heinz Prellwitz, Murilo Sampaio, Raphael Teixeira",6.8,133,NA,NA,NA,NA,NA,4
tt7612032,"
257
","
485
",4.4,4.5,Art of the Dead,2019,Horror,97,USA,English,Rolfe Kanefsky,"Rolfe Kanefsky, Michael Mahal",Mahal Empire,"Richard Grieco, Lainee Rhodes, Nick Ford, Dee Cutrone, Ally Holmes, Nicholas Jackman, Ria Rose, Danny Tesla, Tara Reid, Jessica Morris, Rome Romanne, Lukas Hassel, Nicholas George, Peter Angelopoulos, Justin P. Warren",5.2,1010,NA,NA,NA,NA,27,49
tt7612748,"
144
","
133
",5.7,5,The Ghost Who Walks,2019,"Crime, Drama",106,USA,English,Cody Stokes,"Ben Bostick, Cody Stokes",Ghost Walkers,"Garland Scott, Frank Mosley, Alexia Rasmussen, Gil Darnell, Dasha Nekrasova, Nattalyee Randall, Linda Kennedy, Peter Mayer, Curtis York, Dennis Lebby, Destiny Bauer, Mueen Jahan Ahmad, Harpinder Singh, Tim Cunningham, Jaye Hodges",5.2,376,NA,NA,NA,NA,19,4
tt7613996,"
53
","
185
",3.7,3.9,The Intent 2: The Come Up,2018,Crime,103,UK,English,"Femi Oyeniran, Nicky Slimting Walker","Femi Oyeniran, Nicky Slimting Walker",The Intent 2 Limited,"Adam Deacon, Michelle Greenidge, Karen Bryson, Selva Rasalingam, Shone Romulus, Femi Oyeniran, Joanne Matthews, Ashley Chin, Dylan Duffus, Jay Brown, Joe Gallina, Maria Crittell, Russell Barnett, Emily Swain, Adam Ayadi",3.8,383,NA,NA,$ 573194,NA,23,2
tt7614016,"
29
","
172
",6.2,6.7,Yara,2018,"Drama, Romance",101,"Lebanon, Iraq, France",Arabic,Abbas Fahdel,Abbas Fahdel,Stalker Production (,"Michelle Wehbe, Elias Freifer, Mary Alkady, Elias Alkady, Charbel Alkady",6.6,249,NA,NA,NA,NA,7,75
tt7615052,"
523
","
1,895
",4.9,4.4,Daughter of the Wolf - La figlia del lupo,2019,"Action, Thriller",88,Canada,English,David Hackl,"Nika Agiashvili, Nika Agiashvili",Minds Eye Entertainment,"Gina Carano, Richard Dreyfuss, Brendan Fehr, Sydelle Noel, Brock Morgan, Anton Gillis-Adelman, Chad Riley, Stew McLean, Joshua Murdoch",5.1,4335,$ 25000000,NA,NA,36,72,15
tt7615302,"
1,192
","
5,293
",6.4,6.3,Red Joan,2018,"Biography, Drama, History",101,UK,English,Trevor Nunn,"Lindsay Shapero, Jennie Rooney",Trademark Films,"Judi Dench, Nina Sosanya, Laurence Spellman, Nicola Sloane, Sophie Cookson, Tereza Srbova, Freddie Gaminara, Raj Swamy, Tom Hughes, Adrian Wheeler, Ben Miles, Lulu Meissner, Phill Langhorne, Mike Sykes, Stephen Campbell Moore",6.3,8705,NA,$ 1579730,$ 10647493,45,96,105
tt7615722,"
434
","
877
",5.6,5.5,Legend of Hallowaiian,2018,"Animation, Adventure, Family",82,USA,English,Sean Patrick O'Reilly,"David Swift, Scott Owen",Arcana Studio,"Vanessa Williams, Mark Hamill, Tia Carrere, Noah Schnapp, Mark Dacascos, Teilor Grubbs, Kiefer O'Reilly, Erick Dickens, Page Feldman, Sean Patrick O'Reilly",5.7,229,NA,$ 451,$ 53738,NA,2,1
tt7616148,"
2,285
","
4,677
",6.9,6.6,Luce,2019,"Drama, Mystery",109,USA,English,Julius Onah,"J.C. Lee, Julius Onah",Dream Factory Group,"Naomi Watts, Octavia Spencer, Kelvin Harrison Jr., Tim Roth, Norbert Leo Butz, Andrea Bang, Marsha Stephanie Blake, Astro, Omar Shariff Brunson Jr., Noah Gaynor, Christopher Mann, Hannah Cabell, Colton Osorio, Gibson Frazier, Ian Unterman",6.7,8668,NA,$ 2010613,$ 2268204,72,169,100
tt7616584,"
5
","
123
",5.8,5.3,Il grande salto,2019,"Comedy, Crime",94,Italy,Italian,Giorgio Tirabassi,"Daniele Costantini, Giorgio Tirabassi",Medusa,"Ricky Memphis, Giorgio Tirabassi, Roberta Mattei, Paola Tiziana Cruciani, Gianfelice Imparato, Salvatore Striano, Cristiano Di Pietra, Federica Carruba Toscano, Liz Solari, Mia Benedetta, Pasquale Petrolo, Valerio Mastandrea, Marco Giallini, Filippo Tirabassi, Daniele Costantini",5.4,149,NA,NA,$ 343500,NA,NA,5
tt7616754,"
12
","
95
",3.3,3.5,Charlie Chaplin 2,2019,Comedy,128,India,Tamil,Sakthi Chidambaram,Sakthi Chidambaram,Amma Creations,"Prabhu Deva, Prabhu, Nikki Galrani, Adah Sharma, Sameer Kochhar, Amit Bhargav, Luthfudeen, Aravind Akash, Vivek Prasanna, Dev Gill, S. Ravi Mariya, Goli Soda Seetha",3.8,219,NA,NA,$ 14678,NA,4,4
tt7616798,"
2,121
","
6,324
",6.7,6.6,Un viaggio a quattro zampe,2019,"Adventure, Drama, Family",96,"China, USA",English,Charles Martin Smith,"W. Bruce Cameron, Cathryn Michon",Bona Film Group,"Ashley Judd, Jonah Hauer-King, Edward James Olmos, Alexandra Shipp, Chris Bauer, Barry Watson, Motell Gyn Foster, Wes Studi, Bryce Dallas Howard, John Cassini, Brian Markinson, Patrick Gallagher, Broadus Mattison, Rolando Boyce, Cesar De León",6.7,13462,$ 18000000,$ 42004346,$ 80708134,50,180,62
tt7617988,"
79
","
277
",7.1,7.3,Kuchh Bheege Alfaaz,2018,Romance,116,India,Hindi,Onir,Abhishek Chatterjee,Saregama India,"Geetanjali Thapa, Zain Khan Durrani, Shray Rai Tiwari, Mona Ambegaonkar, Saheb Bhattacharjee, Chandrayee Ghosh, Saurav Das, Debopriya, Sahil Agarwal, Shefali Chauhan, Soumya Mukherjee, Shankhu Karmakar, Udai Shankar, Moumita, Barun Chanda",7.5,694,NA,NA,NA,NA,28,2
tt7618184,"
1,689
","
3,729
",6.5,7,Mulk,2018,Drama,140,India,Hindi,Anubhav Sinha,"Mustafa Neemuchwala, Anubhav Sinha",Benaras Mediaworks,"Taapsee Pannu, Neena Gupta, Rishi Kapoor, Rajat Kapoor, Prateik, Kumud Mishra, Indraneil Sengupta, Ashutosh Rana, Manoj Pahwa, Abdul Quadir Amin, Prachi Shah, Kapil Tilhari, Anil Rastogi, Ehsan Khan, Vartika Singh",6.8,13522,INR 200000000,NA,$ 205009,NA,587,12
tt7618604,"
73
","
1,012
",5.8,6.8,De Patrick,2019,Drama,97,"Belgium, Netherlands","Dutch, French, English, German",Tim Mielants,"Tim Mielants, Benjamin Sprengers",Savage Film,"Jemaine Clement, Hannah Hoekstra, Kevin Janssens, Jan Bijvoet, Josse De Pauw, Pierre Bokma, Peter Gorissen, Bouli Lanners, Jean-Benoît Ugeux, Frank Vercruyssen, Katelijne Damen, Tine Van den Wyngaert, Janne Desmet, Ariane Van Vliet, Françoise Chichéry",7,913,EUR 2455000,NA,NA,NA,2,32
tt7619554,"
36
","
97
",6.2,6,Ang babaeng allergic sa wifi,2018,Romance,110,Philippines,"Filipino, Tagalog",Jun Lana,Jun Lana,Octobertrain Films,"Sue Ramirez, Jameson Blake, Markus Paterson, Yayo Aguila, Candy Pangilinan, Boots Anson-Roa, Angeli Nicole Sanoy, Adrianna So, Kiko Matos, Lee O'Brian, Miguel Vergara, John Lapus, Soliman Cruz, Gabby Padilla, Manel Sevidal",6.4,231,NA,NA,NA,NA,14,3
tt7620554,"
900
","
714
",1.7,1.8,Loqueesha,2019,Comedy,98,USA,English,Jeremy Saville,Jeremy Saville,The Best Movie,"Susan Diol, Albie Selznick, Tiara Parker, Jeremy Saville, Mara Hall, Alveraz Ricardez, Slim Khezri, Jamayla Gray, Meiyee Apple Tam, Savannah Williams, Shaw Purnell, Rae Latt, Carmen Molinari, Kailena Mai, Camille James Harman",1.7,679,NA,NA,NA,NA,14,4
tt7620746,"
102
","
79
",5.2,4.5,A Night to Regret,2018,Thriller,89,USA,English,Tom Shell,"Christine Conradt, Chris Lancey",Creative Arts Entertainment Group Inc.,"Marguerite Moreau, Mollee Gray, Kevin McNamara, Kirstin Pfeiffer, Gigi Zumbado, Jeremy John Wells, Mary Kate Corsetti, Rory Gibson, Tina Huang, Christopher Kinsman, Alycia Lancey, Brittini London, Tyler Sellers, Rebecca Tudor",5.3,251,NA,NA,NA,NA,8,3
tt7622584,"
44
","
82
",4.2,2.9,We Go in at Dawn,2020,"History, Thriller, War",85,UK,NA,Ben Mole,Ben Mole,Picture Perfect,"Samantha Coughlan, Kelvin Fletcher, Audrey L'Ebrellec, Christos Lawton, Ryan Winsley, Tim Berrington, Antonio Bustorff, Sammy Measom, Guy Faulkner, Nick Harris, Tom Taplin, Alastair Kirton, Richard Touch, Patrick Capaloff-Fowler, Mick Beirne",2.8,102,NA,NA,NA,NA,16,NA
tt7624840,"
390
","
1,594
",4.8,5.1,Paharganj,2019,"Crime, Drama, Mystery",108,India,Hindi,Rakesh Ranjan Kumar,"Rakesh Ranjan Kumar, Hanuman Prasad Rai",Senn,"Lorena Franco, Bijesh Jayarajan, Neet Chowdhary, Rajeev Gaursingh, Karran Jeet, Poonam Mathur, Rajesh Sharma, Gautam Kurup, Salman Khan, Manish Devkunsh, Karan Soni, Karan Dutt, Ajay, Mehboob Ali, Amish",4.9,863,NA,NA,NA,NA,71,3
tt7624934,"
178
","
860
",5.5,5.6,Zoo,2018,"Comedy, Drama, Horror",95,"Denmark, Sweden",English,Antonio Tublen,Antonio Tublen,PingPongFilm,"Zoë Tapper, Ed Speleers, Antonia Campbell-Hughes, Jan Bijvoet, Lukas Loughran, Klaus Hjuler, Danny Thykær, Robin Gott, Patrik Karlson, Thomas Chaanhing, Per Löfberg, Fredric Ollerstam, Ida Gyllensten, Oliver Dimsdale, Barbara D'Alterio",5.5,1265,NA,NA,NA,NA,21,14
tt7625712,"
34
","
49
",2.3,2.2,Pocketman and Cargoboy,2018,"Adventure, Comedy, Sci-Fi",87,USA,English,Clay Moffatt,"Mackenzie Clark, Clay Moffatt",Overnight Pictures,"Adam Berardi, Gianna Frangella, Becky Jo Harris, Damian Michael Pearsall, Calion Maston, John H. Euber, Clay Moffatt, Ben Vazquez, Brenda Jean Foley, Jeremy Behie, Brooke Barker, Adam Voyles, April Walterscheid, Wayne Lundy, Daniel Main",2.6,113,$ 21000,NA,NA,NA,8,6
tt7628080,"
12
","
79
",6.4,6.2,Ming wang xing shi ke,2018,Drama,110,China,Chinese,Ming Zhang,"Yuxi Gong, Ming Zhang",Way Good Entertainment,"Jiamei Feng, Jiawen Li, Xinran Li, Dan Liu, Chloe Maayan, Miya Muqi, Hailu Qin, Xuebing Wang, Daqian Yi, Ping Yi",6.3,108,NA,NA,$ 83081,NA,1,8
tt7628458,"
94
","
1,350
",7.4,6.9,Hadi Be Oglum,2018,Drama,112,Turkey,Turkish,Bora Egemen,"Bora Egemen, Ali Kemal Guven",25 Film,"Kivanç Tatlitug, Büsra Develi, Alihan Türkdemir, Feridun Düzagaç, Sezai Aydin, Yücel Erten, Cem Zeynel Kiliç, Yildiz Kültür, Durul Bazan, Nuri Gökasan, Aysenur Yazici, Suat Güzey, Erdogan Aydemir, Ilkay Akdagli, Cansin Özyosun",7.1,2841,NA,NA,$ 2356353,NA,13,9
tt7631320,"
74
","
196
",3.8,3.2,Aura,2018,Horror,82,UK,English,Steve Lawson,"Steve Lawson, Jonathan Sothcott",Hereford Films,"Shane Taylor, Rula Lenska, Jeanine Nerissa Sothcott, Jay Sutherland, Denise Moreno, Steven Dolton, Jane MacFarlane, Freya Green",3.6,236,$ 1000000,NA,NA,NA,18,3
tt7632274,"
63
","
95
",3.9,3,Red Handed,2019,Thriller,91,USA,English,Frank Peluso,Frank Peluso,Sazarac River Productions,"Michael Biehn, Michael Madsen, Ryan Carnes, Kenzie Dalton, Clement von Franckenstein, Rick Salomon, Owen Burke, Christian Madsen, Beth Miller, Hunter Daily, Thyme Lewis, Caroline Vreeland, Jay Seals, Jeb Berrier, Kurt Andon",3.3,174,NA,NA,NA,NA,6,11
tt7632930,"
44
","
701
",5.8,6.4,Trener,2018,"Drama, Sport",138,Russia,Russian,Danila Kozlovsky,"Sergey Chetverukhin, Danila Kozlovsky",Kinoslovo,"Vitaliy Andreev, Oleg Androsov, Vilen Babichev, Dmitriy Chebotarev, Alan Gatagov, Irina Gorbacheva, Igor Gordin, Aleksandr Ilin, Vladimir Ilin, Askar Ilyasov, Egor Kelli, Vladislav Khatazhenkov, Igor Kosterin, Aleksandr Kovalyov, Danila Kozlovsky",6.3,1141,NA,NA,$ 12760988,NA,3,16
tt7634654,"
21
","
155
",2.2,2.3,Los Angeles/Tehran,2018,"Comedy, Fantasy",93,Iran,"Persian, English",Tina Pakravan,"Anali Akbari, Tina Pakravan",Ada Films,"Parviz Parastui, Mahnaz Afshar, Zhubin Rahbar, Gohar Kheirandish, Mahaya Petrossian, Shirin Yazdanbakhsh, Zoheyr Yari, Banipal Shoomoon, Leanna Asheton, Jarrid Balis, Amy Guevara, Brian Lally, Logan Matthew, Jessie Nance, Ava Pakravan",2.3,319,NA,NA,NA,NA,6,19
tt7634968,"
3,907
","
9,729
",5.4,5.2,What Men Want,2019,"Comedy, Fantasy, Romance",117,USA,"English, Mandarin",Adam Shankman,"Tina Gordon, Peter Huyck",BET Films,"Taraji P. Henson, Kristen Ledlow, Josh Brener, Kellan Lutz, Jason Jones, Justin Alvarez, Chris Witaske, Max Greenfield, Paul Brian Johnson, Brian Bosworth, Kausar Mohammed, Richard Roundtree, Taj-Naranja Jenkines, Aldis Hodge, Auston Jon Moore",5.2,20016,$ 20000000,$ 54611903,$ 72216294,49,285,86
tt7635036,"
54
","
20
",6.7,4.6,Love Immortal,2019,Horror,104,USA,NA,Robert Joseph Butler,"Robert Joseph Butler, Alexis Irvine",Nu Wave Films,"Aphrodite Nikolovski, Richard Tyson, Jordan Trovillion, Erika Hoveland, Julie Kline, Tevis R. Marcum, Phillip Shaun DeVone, Christine Marie, Nick Sarelli, Chevonne Wilson, Scott Norman, Whitney Wagner, William C. Fox, Calhoun Koenig, Wendel Millstead",7.4,111,NA,NA,NA,NA,5,NA
tt7636672,"
39
","
138
",6,5.8,Float Like a Butterfly,2018,"Drama, History, Sport",101,Ireland,English,Carmel Winters,Carmel Winters,Samson Films,"Hazel Doupe, Dara Devaney, Johnny Collins, Ciaran Bermingham, Kate Stanley Brennan, Hilda Fay, John Gerard Healy, Jamie Kierans, Lisa Lambe, Packy Lee, Amelie Metcalfe, Aaron Monaghan, Aidan O'Hare, Lalor Roddy, Pascal Scott",5.7,219,NA,NA,$ 10721,NA,3,9
tt7637350,"
60
","
427
",6.8,6.8,Koi wa ameagari no yô ni,2018,"Drama, Romance, Sport",112,Japan,Japanese,Akira Nagai,"Jun Mayuzuki, Riko Sakaguchi",AOI Promotion,"Nana Komatsu, Yô Ôizumi, Nana Seino, Hayato Isomura, Shôno Hayama, Honoka Matsumoto, Maika Yamamoto, Mari Hamada, Saki Ohwada, Shigeyuki Totsugi, Yô Yoshida",6.8,751,NA,NA,NA,NA,13,1
tt7637874,"
18
","
56
",6.6,7,Cold November,2018,Drama,93,"Kosovo, Albania, Republic of North Macedonia",Albanian,Ismet Sijarina,"Arian Krasniqi, Ismet Sijarina",Buka Production,"Kushtrim Hoxha, Adriana Matoshi, Emir Hadzihafizbegovic, Fatmir Spahiu, Gordana Boban, May-Linda Kosumovic, Aurita Agushi, Irena Aliu, Mal Cahani, Avdullah Gjikokaj, Arjanit Hoti, Vesa Konjufca, Blerim Krasniqi, Labinot Lajçi, Bislim Muçaj",7,225,EUR 560000,NA,NA,NA,NA,5
tt7637968,"
4
","
104
",7,5.8,Lux: Krieger des Lichts,2018,Drama,104,Germany,German,Daniel Wild,Daniel Wild,Mixtvision Mediengesellschaft,"Serkan Kaya, Franz Rogowski, Heiko Pinkowski, Tilman Strauss, Anne Haug, Kristin Suckow, Eva Weißenborn, Manuel Harder, Jakob Bieber, Andreas Leupold, Jan Henrik Stahlberg, Axel Strothmann, Ferenc Graefe, Sebastian Stielke, Uwe Mayer",5.8,143,NA,NA,NA,NA,1,7
tt7638094,"
70
","
170
",4.7,4.6,Ravers,2018,"Comedy, Horror",90,UK,English,Bernhard Pucher,"Luke Foster, Luke Foster",Iron Box Films,"Natasha Henstridge, Georgia Hirst, Olivier Richters, Eve Connolly, Danny Kirrane, Manpreet Bambra, Dave Johns, Marsha Vassilevskaia, Orson Chaplin, Kamal Angelo Bolden, Sonny Louis, Caitlin Richards, Teo-Wa Vuong, Mali Ann Rees, Lukaz Leong",4.6,235,NA,NA,NA,NA,5,13
tt7638344,"
800
","
2,115
",5.1,4.8,Dhadak,2018,"Drama, Romance",138,India,Hindi,Shashank Khaitan,"Shashank Khaitan, Nagraj Manjule",Dharma Productions,"Janhvi Kapoor, Ishaan Khattar, Ashutosh Rana, Aditya Kumar, Kharaj Mukherjee, Ankit Bisht, Shalini Kapoor, Aishwarya Narkar, Usha Shree, Sartaj Ansari, Hempushpak Arora, Aishwarya Avinash, Vishwanath Chatterjee, Alok Ranjan Chaudhary, Shubhaavi Choksey",4.5,8936,NA,NA,$ 549628,NA,213,21
tt7639372,"
393
","
2,258
",4.2,4.1,Total Dhamaal,2019,"Action, Adventure, Comedy",130,India,Hindi,Indra Kumar,"Paritosh Painter, Ved Prakash",Ajay Devgn Ffilms,"Ajay Devgn, Anil Kapoor, Madhuri Dixit, Riteish Deshmukh, Arshad Warsi, Javed Jaffrey, Boman Irani, Sanjay Mishra, Pitobash, Esha Gupta, Johnny Lever, Mahesh Manjrekar, Vijay Patkar, Ali, Crystal",4.2,5494,NA,$ 2167632,$ 26911995,NA,171,16
tt7639502,"
27
","
25
",5.4,2.9,Relish,2019,"Adventure, Comedy, Drama",97,USA,NA,Justin Ward,Justin Ward,MANM Productions,"Tyler DiChiara, Hana Hayes, Mateus Ward, Rio Mangini, Chelsea Zhang, James Morrison, Angel Parker, Matthew Nardozzi, Diane Delano, Brian Wallace, Camaron Engels, Carlos Palomino, Adam Cropper, Mychala Lee, Ava Acres",4.1,113,NA,NA,NA,NA,9,12
tt7639528,"
68
","
398
",5.9,6.5,Gintama 2: Okite wa yaburu tame ni koso aru,2018,"Action, Adventure, Comedy",134,Japan,Japanese,Yûichi Fukuda,"Yûichi Fukuda, Hideaki Sorachi",Gintama 2 Film Partners,"Shun Oguri, Masaki Suda, Kanna Hashimoto, Yûya Yagira, Haruma Miura, Masataka Kubota, Ryô Yoshizawa, Ryô Katsuji, Masami Nagasawa, Masaki Okada, Natsuna, Junki Tozuka, Tsuyoshi Muro, Midoriko Kimura, Jirô Satô",6.6,715,NA,NA,$ 30896653,NA,3,1
tt7640198,"
25
","
551
",6.8,6.9,Comic Sans,2018,"Comedy, Drama, Romance",103,Croatia,"Croatian, English, Serbian",Nevio Marasovic,"Nevio Marasovic, Rakan Rushaidat",Kinorama,"Janko Popovic Volaric, Zlatko Buric, Natasa Janjic Medancic, Milos Timotijevic, Alma Prica, Inti Sraj, Jette Ostan Vejrup, Sara Hjort Ditlevsen, Miha Rodman, Tanja Ribic, Trpimir Jurkic, Damir Poljicak, Domen Valic, Edita Karadjole, Branko Zavrsan",7,771,NA,NA,$ 56259,NA,5,5
